id,class
51312,7
51313,8
51314,7
51315,9
51316,3
51317,0
51318,2
51319,3
51320,1
51321,1
51322,2
51323,8
51324,4
51325,1
51326,8
51327,2
51328,1
51329,6
51330,9
51331,2
51332,3
51333,9
51334,1
51335,3
51336,2
51337,7
51338,9
51339,1
51340,0
51341,6
51342,3
51343,4
51344,4
51345,7
51346,4
51347,2
51348,5
51349,5
51350,0
51351,7
51352,5
51353,2
51354,7
51355,5
51356,7
51357,1
51358,7
51359,5
51360,1
51361,6
51362,1
51363,1
51364,6
51365,8
51366,0
51367,5
51368,4
51369,9
51370,9
51371,6
51372,2
51373,7
51374,2
51375,2
51376,2
51377,5
51378,6
51379,7
51380,0
51381,1
51382,0
51383,0
51384,1
51385,3
51386,5
51387,2
51388,5
51389,9
51390,4
51391,1
51392,6
51393,5
51394,6
51395,8
51396,4
51397,6
51398,5
51399,1
51400,3
51401,8
51402,7
51403,9
51404,7
51405,9
51406,4
51407,9
51408,5
51409,5
51410,0
51411,9
51412,3
51413,9
51414,9
51415,0
51416,1
51417,7
51418,2
51419,1
51420,6
51421,8
51422,1
51423,6
51424,1
51425,5
51426,9
51427,9
51428,7
51429,4
51430,6
51431,2
51432,1
51433,9
51434,6
51435,5
51436,5
51437,5
51438,9
51439,0
51440,9
51441,1
51442,9
51443,4
51444,3
51445,9
51446,2
51447,0
51448,5
51449,1
51450,4
51451,3
51452,8
51453,6
51454,8
51455,4
51456,3
51457,6
51458,0
51459,2
51460,4
51461,9
51462,9
51463,2
51464,7
51465,0
51466,3
51467,1
51468,9
51469,9
51470,4
51471,6
51472,6
51473,0
51474,8
51475,6
51476,4
51477,8
51478,4
51479,3
51480,0
51481,6
51482,0
51483,5
51484,4
51485,0
51486,5
51487,8
51488,3
51489,2
51490,4
51491,5
51492,8
51493,4
51494,5
51495,3
51496,9
51497,0
51498,9
51499,2
51500,0
51501,1
51502,4
51503,5
51504,8
51505,2
51506,2
51507,7
51508,6
51509,2
51510,3
51511,5
51512,4
51513,8
51514,7
51515,5
51516,2
51517,0
51518,0
51519,0
51520,5
51521,0
51522,0
51523,4
51524,5
51525,0
51526,1
51527,9
51528,5
51529,3
51530,5
51531,0
51532,2
51533,6
51534,4
51535,8
51536,1
51537,0
51538,3
51539,6
51540,9
51541,4
51542,4
51543,6
51544,1
51545,7
51546,7
51547,8
51548,5
51549,1
51550,5
51551,5
51552,4
51553,8
51554,9
51555,1
51556,3
51557,9
51558,0
51559,2
51560,8
51561,3
51562,5
51563,3
51564,9
51565,5
51566,4
51567,5
51568,9
51569,9
51570,1
51571,3
51572,1
51573,7
51574,7
51575,0
51576,0
51577,4
51578,4
51579,5
51580,3
51581,0
51582,5
51583,6
51584,3
51585,4
51586,7
51587,4
51588,7
51589,8
51590,1
51591,5
51592,6
51593,8
51594,0
51595,0
51596,2
51597,3
51598,4
51599,9
51600,3
51601,0
51602,0
51603,6
51604,4
51605,1
51606,0
51607,0
51608,8
51609,0
51610,1
51611,0
51612,7
51613,6
51614,7
51615,2
51616,3
51617,6
51618,9
51619,7
51620,9
51621,7
51622,3
51623,9
51624,0
51625,1
51626,3
51627,4
51628,3
51629,1
51630,3
51631,6
51632,2
51633,6
51634,2
51635,6
51636,9
51637,5
51638,3
51639,4
51640,3
51641,3
51642,7
51643,7
51644,0
51645,9
51646,1
51647,3
51648,8
51649,7
51650,2
51651,4
51652,6
51653,8
51654,9
51655,8
51656,7
51657,1
51658,3
51659,3
51660,5
51661,3
51662,9
51663,6
51664,9
51665,6
51666,4
51667,3
51668,0
51669,3
51670,4
51671,2
51672,7
51673,5
51674,6
51675,4
51676,9
51677,3
51678,6
51679,0
51680,8
51681,6
51682,8
51683,1
51684,3
51685,8
51686,8
51687,4
51688,6
51689,3
51690,1
51691,9
51692,6
51693,2
51694,9
51695,1
51696,3
51697,3
51698,0
51699,6
51700,4
51701,2
51702,6
51703,5
51704,2
51705,1
51706,2
51707,8
51708,4
51709,0
51710,7
51711,4
51712,9
51713,0
51714,2
51715,3
51716,7
51717,1
51718,3
51719,9
51720,1
51721,5
51722,3
51723,8
51724,6
51725,7
51726,8
51727,5
51728,2
51729,0
51730,4
51731,9
51732,9
51733,1
51734,4
51735,3
51736,5
51737,0
51738,3
51739,9
51740,6
51741,4
51742,9
51743,4
51744,7
51745,5
51746,2
51747,7
51748,4
51749,6
51750,4
51751,3
51752,4
51753,5
51754,5
51755,0
51756,2
51757,7
51758,6
51759,8
51760,1
51761,4
51762,8
51763,0
51764,8
51765,8
51766,5
51767,7
51768,3
51769,5
51770,6
51771,5
51772,7
51773,1
51774,5
51775,6
51776,6
51777,2
51778,5
51779,8
51780,5
51781,5
51782,2
51783,4
51784,1
51785,6
51786,0
51787,5
51788,0
51789,2
51790,7
51791,5
51792,8
51793,1
51794,3
51795,0
51796,3
51797,5
51798,0
51799,5
51800,5
51801,9
51802,2
51803,2
51804,2
51805,8
51806,6
51807,0
51808,2
51809,4
51810,7
51811,7
51812,9
51813,4
51814,0
51815,5
51816,9
51817,4
51818,7
51819,6
51820,5
51821,5
51822,7
51823,1
51824,6
51825,1
51826,7
51827,9
51828,8
51829,6
51830,0
51831,6
51832,2
51833,3
51834,6
51835,8
51836,8
51837,9
51838,9
51839,1
51840,0
51841,9
51842,0
51843,0
51844,2
51845,4
51846,3
51847,8
51848,9
51849,0
51850,2
51851,6
51852,6
51853,2
51854,0
51855,4
51856,3
51857,1
51858,6
51859,6
51860,7
51861,8
51862,9
51863,8
51864,7
51865,4
51866,4
51867,8
51868,0
51869,3
51870,3
51871,0
51872,1
51873,9
51874,9
51875,0
51876,3
51877,2
51878,2
51879,4
51880,9
51881,0
51882,0
51883,2
51884,3
51885,9
51886,9
51887,6
51888,1
51889,7
51890,3
51891,6
51892,1
51893,7
51894,3
51895,8
51896,1
51897,2
51898,0
51899,6
51900,7
51901,4
51902,2
51903,5
51904,3
51905,0
51906,5
51907,0
51908,6
51909,4
51910,9
51911,9
51912,6
51913,3
51914,7
51915,0
51916,1
51917,4
51918,6
51919,2
51920,3
51921,5
51922,8
51923,2
51924,4
51925,9
51926,0
51927,8
51928,8
51929,6
51930,0
51931,0
51932,2
51933,8
51934,8
51935,5
51936,6
51937,0
51938,3
51939,7
51940,8
51941,3
51942,6
51943,2
51944,9
51945,2
51946,8
51947,8
51948,2
51949,6
51950,0
51951,5
51952,4
51953,2
51954,7
51955,7
51956,7
51957,6
51958,4
51959,3
51960,8
51961,7
51962,3
51963,6
51964,3
51965,8
51966,4
51967,8
51968,7
51969,2
51970,7
51971,5
51972,3
51973,5
51974,1
51975,0
51976,5
51977,3
51978,4
51979,2
51980,8
51981,7
51982,1
51983,4
51984,2
51985,4
51986,8
51987,2
51988,2
51989,4
51990,6
51991,9
51992,2
51993,1
51994,5
51995,2
51996,1
51997,1
51998,7
51999,8
52000,8
52001,7
52002,8
52003,1
52004,8
52005,7
52006,2
52007,5
52008,8
52009,1
52010,6
52011,4
52012,7
52013,0
52014,3
52015,4
52016,9
52017,1
52018,0
52019,1
52020,6
52021,9
52022,5
52023,4
52024,8
52025,6
52026,7
52027,2
52028,5
52029,4
52030,0
52031,8
52032,9
52033,1
52034,0
52035,0
52036,5
52037,8
52038,4
52039,9
52040,1
52041,3
52042,9
52043,5
52044,8
52045,1
52046,0
52047,1
52048,3
52049,7
52050,7
52051,7
52052,0
52053,7
52054,8
52055,8
52056,7
52057,8
52058,8
52059,0
52060,4
52061,1
52062,1
52063,1
52064,4
52065,0
52066,5
52067,5
52068,1
52069,5
52070,2
52071,6
52072,3
52073,1
52074,1
52075,2
52076,1
52077,7
52078,0
52079,8
52080,9
52081,1
52082,8
52083,5
52084,3
52085,4
52086,2
52087,8
52088,2
52089,1
52090,1
52091,0
52092,4
52093,2
52094,3
52095,2
52096,9
52097,1
52098,0
52099,7
52100,0
52101,2
52102,3
52103,9
52104,5
52105,1
52106,6
52107,8
52108,8
52109,1
52110,3
52111,8
52112,4
52113,3
52114,3
52115,4
52116,8
52117,1
52118,1
52119,3
52120,7
52121,2
52122,3
52123,9
52124,3
52125,3
52126,7
52127,1
52128,0
52129,5
52130,8
52131,4
52132,1
52133,6
52134,0
52135,1
52136,9
52137,0
52138,0
52139,9
52140,5
52141,8
52142,8
52143,2
52144,0
52145,3
52146,3
52147,8
52148,7
52149,9
52150,8
52151,8
52152,1
52153,0
52154,8
52155,9
52156,4
52157,3
52158,1
52159,1
52160,5
52161,5
52162,5
52163,0
52164,0
52165,2
52166,7
52167,1
52168,6
52169,1
52170,2
52171,2
52172,5
52173,4
52174,0
52175,6
52176,1
52177,5
52178,9
52179,4
52180,1
52181,9
52182,8
52183,7
52184,5
52185,2
52186,6
52187,5
52188,7
52189,0
52190,1
52191,9
52192,0
52193,7
52194,5
52195,5
52196,1
52197,0
52198,5
52199,9
52200,6
52201,7
52202,1
52203,8
52204,9
52205,6
52206,9
52207,8
52208,8
52209,5
52210,8
52211,1
52212,2
52213,6
52214,7
52215,7
52216,2
52217,8
52218,4
52219,4
52220,5
52221,0
52222,3
52223,4
52224,1
52225,6
52226,1
52227,2
52228,4
52229,8
52230,3
52231,5
52232,1
52233,3
52234,3
52235,7
52236,8
52237,6
52238,8
52239,7
52240,0
52241,2
52242,6
52243,8
52244,5
52245,9
52246,4
52247,2
52248,0
52249,4
52250,7
52251,6
52252,0
52253,5
52254,2
52255,4
52256,1
52257,3
52258,9
52259,0
52260,2
52261,8
52262,8
52263,9
52264,3
52265,9
52266,6
52267,2
52268,7
52269,4
52270,6
52271,5
52272,0
52273,3
52274,0
52275,5
52276,5
52277,1
52278,7
52279,6
52280,6
52281,5
52282,6
52283,6
52284,5
52285,5
52286,6
52287,5
52288,5
52289,2
52290,7
52291,9
52292,3
52293,4
52294,5
52295,1
52296,2
52297,1
52298,6
52299,0
52300,8
52301,1
52302,8
52303,8
52304,1
52305,7
52306,7
52307,2
52308,7
52309,5
52310,9
52311,7
52312,6
52313,9
52314,3
52315,6
52316,9
52317,4
52318,9
52319,8
52320,1
52321,2
52322,8
52323,5
52324,3
52325,3
52326,9
52327,7
52328,1
52329,4
52330,8
52331,5
52332,2
52333,0
52334,1
52335,0
52336,6
52337,6
52338,6
52339,1
52340,1
52341,5
52342,9
52343,8
52344,6
52345,1
52346,5
52347,5
52348,0
52349,7
52350,0
52351,2
52352,0
52353,1
52354,5
52355,8
52356,7
52357,2
52358,4
52359,4
52360,0
52361,2
52362,4
52363,4
52364,1
52365,9
52366,7
52367,1
52368,1
52369,9
52370,6
52371,7
52372,3
52373,7
52374,4
52375,7
52376,6
52377,8
52378,7
52379,7
52380,0
52381,1
52382,7
52383,6
52384,9
52385,7
52386,9
52387,3
52388,7
52389,6
52390,2
52391,6
52392,2
52393,2
52394,0
52395,0
52396,1
52397,3
52398,7
52399,8
52400,5
52401,6
52402,6
52403,5
52404,0
52405,3
52406,5
52407,3
52408,7
52409,1
52410,5
52411,6
52412,7
52413,7
52414,9
52415,9
52416,5
52417,1
52418,2
52419,9
52420,4
52421,1
52422,8
52423,2
52424,1
52425,2
52426,7
52427,5
52428,0
52429,0
52430,2
52431,8
52432,3
52433,2
52434,6
52435,5
52436,9
52437,0
52438,0
52439,8
52440,4
52441,6
52442,7
52443,3
52444,7
52445,8
52446,2
52447,2
52448,7
52449,0
52450,9
52451,9
52452,1
52453,7
52454,7
52455,7
52456,3
52457,3
52458,3
52459,9
52460,8
52461,3
52462,4
52463,6
52464,8
52465,6
52466,1
52467,7
52468,2
52469,4
52470,1
52471,2
52472,0
52473,7
52474,4
52475,3
52476,9
52477,6
52478,7
52479,9
52480,8
52481,8
52482,4
52483,4
52484,6
52485,4
52486,7
52487,4
52488,9
52489,5
52490,8
52491,7
52492,1
52493,4
52494,6
52495,1
52496,1
52497,1
52498,6
52499,7
52500,9
52501,9
52502,4
52503,1
52504,7
52505,2
52506,1
52507,8
52508,2
52509,4
52510,8
52511,0
52512,9
52513,2
52514,0
52515,1
52516,5
52517,7
52518,8
52519,3
52520,0
52521,5
52522,2
52523,9
52524,8
52525,2
52526,3
52527,0
52528,6
52529,4
52530,5
52531,2
52532,7
52533,9
52534,7
52535,6
52536,0
52537,7
52538,7
52539,4
52540,2
52541,2
52542,8
52543,7
52544,5
52545,0
52546,6
52547,0
52548,0
52549,1
52550,9
52551,3
52552,2
52553,6
52554,5
52555,3
52556,1
52557,9
52558,0
52559,4
52560,5
52561,5
52562,2
52563,7
52564,5
52565,2
52566,0
52567,1
52568,9
52569,6
52570,9
52571,4
52572,2
52573,9
52574,0
52575,3
52576,2
52577,7
52578,6
52579,5
52580,0
52581,2
52582,3
52583,6
52584,4
52585,7
52586,3
52587,2
52588,0
52589,0
52590,7
52591,5
52592,8
52593,2
52594,4
52595,5
52596,2
52597,4
52598,7
52599,3
52600,4
52601,6
52602,7
52603,2
52604,6
52605,4
52606,3
52607,7
52608,7
52609,0
52610,7
52611,2
52612,1
52613,0
52614,1
52615,4
52616,5
52617,7
52618,2
52619,0
52620,5
52621,1
52622,3
52623,0
52624,5
52625,0
52626,5
52627,8
52628,5
52629,7
52630,9
52631,7
52632,1
52633,0
52634,1
52635,2
52636,2
52637,0
52638,2
52639,2
52640,0
52641,8
52642,6
52643,9
52644,2
52645,4
52646,7
52647,0
52648,5
52649,0
52650,1
52651,8
52652,4
52653,4
52654,8
52655,9
52656,2
52657,4
52658,3
52659,3
52660,3
52661,1
52662,9
52663,3
52664,7
52665,4
52666,0
52667,1
52668,0
52669,0
52670,6
52671,5
52672,8
52673,7
52674,5
52675,6
52676,1
52677,6
52678,3
52679,7
52680,2
52681,3
52682,5
52683,3
52684,2
52685,1
52686,9
52687,5
52688,9
52689,7
52690,1
52691,6
52692,5
52693,6
52694,6
52695,8
52696,7
52697,0
52698,0
52699,6
52700,6
52701,4
52702,3
52703,0
52704,5
52705,4
52706,7
52707,9
52708,1
52709,4
52710,2
52711,6
52712,9
52713,1
52714,2
52715,8
52716,4
52717,5
52718,3
52719,6
52720,5
52721,1
52722,4
52723,8
52724,7
52725,1
52726,6
52727,8
52728,7
52729,7
52730,6
52731,6
52732,8
52733,7
52734,5
52735,1
52736,5
52737,8
52738,2
52739,0
52740,3
52741,3
52742,3
52743,2
52744,2
52745,8
52746,2
52747,4
52748,0
52749,2
52750,3
52751,7
52752,7
52753,3
52754,0
52755,7
52756,2
52757,1
52758,4
52759,8
52760,6
52761,0
52762,1
52763,1
52764,0
52765,3
52766,0
52767,6
52768,1
52769,0
52770,8
52771,8
52772,9
52773,8
52774,8
52775,4
52776,6
52777,9
52778,9
52779,6
52780,3
52781,5
52782,5
52783,4
52784,8
52785,3
52786,7
52787,3
52788,2
52789,9
52790,7
52791,8
52792,0
52793,6
52794,9
52795,3
52796,7
52797,4
52798,5
52799,2
52800,8
52801,7
52802,1
52803,5
52804,3
52805,8
52806,0
52807,3
52808,8
52809,9
52810,7
52811,5
52812,4
52813,6
52814,6
52815,4
52816,1
52817,0
52818,3
52819,0
52820,0
52821,3
52822,2
52823,1
52824,5
52825,6
52826,5
52827,0
52828,3
52829,1
52830,8
52831,5
52832,0
52833,6
52834,4
52835,6
52836,7
52837,8
52838,4
52839,0
52840,2
52841,9
52842,9
52843,8
52844,8
52845,8
52846,0
52847,1
52848,0
52849,1
52850,7
52851,1
52852,9
52853,6
52854,3
52855,1
52856,2
52857,3
52858,9
52859,2
52860,0
52861,9
52862,1
52863,0
52864,3
52865,1
52866,8
52867,7
52868,9
52869,8
52870,7
52871,6
52872,1
52873,3
52874,0
52875,7
52876,2
52877,0
52878,0
52879,8
52880,3
52881,0
52882,0
52883,8
52884,9
52885,9
52886,4
52887,6
52888,6
52889,1
52890,3
52891,6
52892,6
52893,4
52894,8
52895,8
52896,4
52897,5
52898,4
52899,9
52900,4
52901,4
52902,2
52903,1
52904,8
52905,9
52906,5
52907,5
52908,3
52909,4
52910,0
52911,0
52912,2
52913,1
52914,3
52915,4
52916,2
52917,8
52918,8
52919,1
52920,4
52921,2
52922,6
52923,2
52924,0
52925,1
52926,1
52927,1
52928,0
52929,9
52930,2
52931,3
52932,5
52933,6
52934,6
52935,1
52936,6
52937,8
52938,4
52939,9
52940,2
52941,8
52942,7
52943,7
52944,0
52945,6
52946,6
52947,2
52948,3
52949,3
52950,9
52951,4
52952,9
52953,3
52954,1
52955,7
52956,2
52957,2
52958,9
52959,1
52960,4
52961,1
52962,0
52963,9
52964,4
52965,1
52966,0
52967,8
52968,8
52969,7
52970,3
52971,4
52972,3
52973,1
52974,3
52975,2
52976,3
52977,2
52978,5
52979,0
52980,6
52981,6
52982,9
52983,7
52984,1
52985,4
52986,1
52987,5
52988,3
52989,2
52990,4
52991,3
52992,3
52993,7
52994,4
52995,0
52996,5
52997,3
52998,0
52999,6
53000,2
53001,0
53002,6
53003,2
53004,9
53005,9
53006,1
53007,2
53008,6
53009,8
53010,3
53011,2
53012,9
53013,6
53014,3
53015,2
53016,8
53017,2
53018,3
53019,3
53020,2
53021,6
53022,3
53023,2
53024,8
53025,8
53026,1
53027,7
53028,3
53029,9
53030,8
53031,1
53032,2
53033,7
53034,2
53035,9
53036,8
53037,1
53038,3
53039,3
53040,0
53041,0
53042,6
53043,8
53044,8
53045,1
53046,4
53047,3
53048,7
53049,5
53050,7
53051,3
53052,3
53053,3
53054,1
53055,4
53056,8
53057,1
53058,0
53059,4
53060,1
53061,4
53062,5
53063,8
53064,1
53065,7
53066,1
53067,8
53068,0
53069,3
53070,2
53071,3
53072,4
53073,8
53074,4
53075,0
53076,4
53077,3
53078,6
53079,8
53080,6
53081,5
53082,5
53083,7
53084,8
53085,2
53086,0
53087,3
53088,9
53089,7
53090,0
53091,4
53092,7
53093,1
53094,7
53095,5
53096,1
53097,2
53098,0
53099,3
53100,8
53101,7
53102,2
53103,3
53104,1
53105,0
53106,7
53107,7
53108,9
53109,6
53110,1
53111,6
53112,0
53113,7
53114,3
53115,1
53116,5
53117,1
53118,8
53119,7
53120,8
53121,9
53122,9
53123,6
53124,7
53125,6
53126,7
53127,5
53128,0
53129,6
53130,9
53131,7
53132,5
53133,6
53134,0
53135,8
53136,4
53137,2
53138,5
53139,4
53140,3
53141,9
53142,9
53143,9
53144,9
53145,8
53146,4
53147,7
53148,2
53149,0
53150,7
53151,8
53152,1
53153,9
53154,0
53155,9
53156,2
53157,8
53158,1
53159,8
53160,5
53161,6
53162,3
53163,0
53164,8
53165,7
53166,6
53167,4
53168,5
53169,8
53170,6
53171,8
53172,0
53173,5
53174,4
53175,5
53176,6
53177,2
53178,0
53179,3
53180,7
53181,8
53182,0
53183,6
53184,5
53185,7
53186,4
53187,5
53188,3
53189,7
53190,2
53191,1
53192,9
53193,6
53194,6
53195,1
53196,3
53197,9
53198,1
53199,8
53200,6
53201,6
53202,3
53203,3
53204,2
53205,4
53206,8
53207,3
53208,7
53209,6
53210,8
53211,3
53212,1
53213,8
53214,3
53215,7
53216,8
53217,7
53218,9
53219,4
53220,5
53221,7
53222,1
53223,1
53224,7
53225,6
53226,2
53227,6
53228,7
53229,8
53230,8
53231,0
53232,6
53233,7
53234,5
53235,1
53236,7
53237,4
53238,8
53239,9
53240,5
53241,2
53242,8
53243,4
53244,4
53245,0
53246,5
53247,6
53248,6
53249,8
53250,8
53251,4
53252,7
53253,5
53254,0
53255,4
53256,7
53257,0
53258,3
53259,1
53260,3
53261,8
53262,4
53263,4
53264,8
53265,7
53266,7
53267,4
53268,3
53269,2
53270,2
53271,3
53272,4
53273,1
53274,6
53275,9
53276,9
53277,5
53278,2
53279,1
53280,3
53281,5
53282,8
53283,3
53284,3
53285,4
53286,2
53287,4
53288,0
53289,4
53290,3
53291,5
53292,5
53293,6
53294,9
53295,7
53296,6
53297,3
53298,4
53299,9
53300,6
53301,5
53302,5
53303,1
53304,6
53305,1
53306,6
53307,9
53308,4
53309,5
53310,1
53311,7
53312,5
53313,6
53314,2
53315,4
53316,1
53317,2
53318,9
53319,4
53320,6
53321,4
53322,8
53323,2
53324,3
53325,4
53326,7
53327,5
53328,4
53329,2
53330,4
53331,6
53332,4
53333,4
53334,3
53335,0
53336,3
53337,6
53338,6
53339,3
53340,5
53341,5
53342,2
53343,5
53344,8
53345,6
53346,9
53347,6
53348,1
53349,3
53350,8
53351,2
53352,2
53353,6
53354,1
53355,8
53356,0
53357,4
53358,0
53359,8
53360,1
53361,8
53362,4
53363,4
53364,9
53365,1
53366,4
53367,4
53368,0
53369,2
53370,1
53371,8
53372,2
53373,0
53374,4
53375,7
53376,8
53377,5
53378,2
53379,2
53380,7
53381,1
53382,2
53383,7
53384,2
53385,5
53386,9
53387,4
53388,2
53389,5
53390,9
53391,0
53392,5
53393,6
53394,0
53395,0
53396,5
53397,4
53398,4
53399,6
53400,3
53401,2
53402,9
53403,6
53404,2
53405,1
53406,0
53407,0
53408,8
53409,0
53410,7
53411,9
53412,4
53413,6
53414,9
53415,5
53416,4
53417,8
53418,4
53419,9
53420,6
53421,2
53422,4
53423,5
53424,7
53425,8
53426,9
53427,2
53428,1
53429,7
53430,8
53431,1
53432,5
53433,0
53434,0
53435,8
53436,8
53437,4
53438,3
53439,7
53440,6
53441,5
53442,0
53443,1
53444,3
53445,8
53446,3
53447,0
53448,0
53449,7
53450,0
53451,3
53452,2
53453,7
53454,5
53455,3
53456,3
53457,8
53458,9
53459,6
53460,2
53461,7
53462,0
53463,8
53464,2
53465,0
53466,4
53467,8
53468,1
53469,9
53470,1
53471,1
53472,5
53473,0
53474,0
53475,7
53476,2
53477,0
53478,6
53479,9
53480,8
53481,1
53482,6
53483,0
53484,6
53485,1
53486,9
53487,4
53488,5
53489,0
53490,7
53491,9
53492,5
53493,5
53494,9
53495,2
53496,6
53497,7
53498,3
53499,4
53500,4
53501,9
53502,3
53503,5
53504,0
53505,0
53506,4
53507,6
53508,0
53509,4
53510,4
53511,5
53512,6
53513,2
53514,7
53515,3
53516,7
53517,5
53518,3
53519,5
53520,9
53521,1
53522,1
53523,9
53524,4
53525,4
53526,6
53527,9
53528,0
53529,4
53530,9
53531,0
53532,2
53533,6
53534,7
53535,5
53536,7
53537,4
53538,9
53539,3
53540,1
53541,2
53542,5
53543,0
53544,2
53545,7
53546,4
53547,8
53548,7
53549,8
53550,7
53551,9
53552,1
53553,3
53554,3
53555,3
53556,5
53557,3
53558,3
53559,1
53560,7
53561,3
53562,8
53563,8
53564,7
53565,9
53566,5
53567,7
53568,6
53569,9
53570,1
53571,6
53572,3
53573,8
53574,3
53575,6
53576,4
53577,2
53578,3
53579,1
53580,0
53581,6
53582,9
53583,5
53584,5
53585,8
53586,9
53587,5
53588,0
53589,6
53590,2
53591,7
53592,7
53593,1
53594,1
53595,0
53596,5
53597,4
53598,8
53599,1
53600,3
53601,2
53602,9
53603,4
53604,4
53605,6
53606,5
53607,0
53608,3
53609,0
53610,3
53611,6
53612,3
53613,5
53614,4
53615,7
53616,1
53617,8
53618,8
53619,5
53620,6
53621,2
53622,2
53623,1
53624,4
53625,3
53626,6
53627,3
53628,2
53629,4
53630,2
53631,3
53632,2
53633,9
53634,8
53635,5
53636,7
53637,2
53638,3
53639,8
53640,0
53641,5
53642,8
53643,6
53644,8
53645,4
53646,3
53647,8
53648,6
53649,4
53650,7
53651,0
53652,8
53653,7
53654,7
53655,5
53656,0
53657,8
53658,9
53659,3
53660,9
53661,3
53662,6
53663,0
53664,1
53665,4
53666,0
53667,5
53668,2
53669,3
53670,0
53671,4
53672,4
53673,6
53674,2
53675,7
53676,0
53677,8
53678,6
53679,7
53680,7
53681,9
53682,4
53683,9
53684,6
53685,1
53686,0
53687,9
53688,0
53689,2
53690,1
53691,0
53692,7
53693,0
53694,9
53695,7
53696,7
53697,2
53698,1
53699,7
53700,8
53701,2
53702,1
53703,4
53704,0
53705,9
53706,5
53707,7
53708,2
53709,9
53710,0
53711,4
53712,7
53713,4
53714,6
53715,5
53716,1
53717,4
53718,4
53719,8
53720,1
53721,2
53722,3
53723,3
53724,5
53725,7
53726,6
53727,9
53728,8
53729,7
53730,1
53731,8
53732,7
53733,9
53734,1
53735,6
53736,7
53737,3
53738,7
53739,8
53740,2
53741,4
53742,3
53743,1
53744,5
53745,1
53746,7
53747,5
53748,5
53749,7
53750,7
53751,3
53752,5
53753,3
53754,0
53755,8
53756,4
53757,4
53758,2
53759,0
53760,7
53761,4
53762,1
53763,4
53764,7
53765,6
53766,5
53767,3
53768,4
53769,1
53770,8
53771,2
53772,4
53773,0
53774,5
53775,5
53776,2
53777,0
53778,2
53779,0
53780,8
53781,4
53782,4
53783,7
53784,7
53785,3
53786,5
53787,7
53788,5
53789,2
53790,5
53791,7
53792,2
53793,4
53794,5
53795,1
53796,5
53797,8
53798,1
53799,4
53800,5
53801,7
53802,2
53803,4
53804,6
53805,2
53806,8
53807,3
53808,2
53809,7
53810,1
53811,2
53812,2
53813,1
53814,6
53815,5
53816,0
53817,8
53818,6
53819,4
53820,9
53821,5
53822,1
53823,3
53824,2
53825,1
53826,5
53827,3
53828,5
53829,6
53830,5
53831,7
53832,2
53833,0
53834,9
53835,6
53836,9
53837,7
53838,0
53839,9
53840,5
53841,0
53842,1
53843,3
53844,1
53845,0
53846,7
53847,7
53848,3
53849,5
53850,8
53851,3
53852,0
53853,3
53854,6
53855,5
53856,0
53857,7
53858,0
53859,0
53860,3
53861,9
53862,5
53863,1
53864,3
53865,9
53866,6
53867,3
53868,2
53869,6
53870,9
53871,8
53872,3
53873,1
53874,5
53875,4
53876,2
53877,3
53878,5
53879,3
53880,2
53881,6
53882,6
53883,0
53884,8
53885,0
53886,9
53887,5
53888,5
53889,9
53890,7
53891,6
53892,9
53893,8
53894,7
53895,5
53896,8
53897,7
53898,3
53899,0
53900,7
53901,9
53902,9
53903,2
53904,8
53905,8
53906,1
53907,0
53908,2
53909,7
53910,5
53911,6
53912,7
53913,1
53914,4
53915,6
53916,4
53917,0
53918,5
53919,8
53920,1
53921,0
53922,6
53923,1
53924,9
53925,8
53926,6
53927,5
53928,1
53929,2
53930,7
53931,5
53932,8
53933,6
53934,7
53935,6
53936,6
53937,7
53938,3
53939,4
53940,0
53941,4
53942,4
53943,4
53944,8
53945,0
53946,7
53947,3
53948,6
53949,6
53950,7
53951,2
53952,4
53953,7
53954,5
53955,2
53956,6
53957,9
53958,1
53959,2
53960,4
53961,4
53962,9
53963,5
53964,2
53965,7
53966,0
53967,1
53968,2
53969,2
53970,8
53971,6
53972,4
53973,6
53974,7
53975,3
53976,8
53977,5
53978,1
53979,1
53980,0
53981,9
53982,4
53983,2
53984,6
53985,6
53986,7
53987,9
53988,9
53989,7
53990,7
53991,4
53992,9
53993,8
53994,6
53995,2
53996,1
53997,7
53998,1
53999,4
54000,5
54001,4
54002,3
54003,3
54004,3
54005,3
54006,6
54007,4
54008,5
54009,8
54010,4
54011,8
54012,3
54013,4
54014,4
54015,4
54016,5
54017,6
54018,0
54019,3
54020,7
54021,9
54022,9
54023,4
54024,4
54025,3
54026,5
54027,0
54028,7
54029,1
54030,8
54031,4
54032,9
54033,3
54034,1
54035,0
54036,0
54037,7
54038,3
54039,6
54040,9
54041,0
54042,6
54043,4
54044,0
54045,1
54046,2
54047,3
54048,8
54049,4
54050,5
54051,6
54052,8
54053,2
54054,9
54055,4
54056,1
54057,5
54058,3
54059,6
54060,9
54061,6
54062,0
54063,3
54064,2
54065,1
54066,0
54067,7
54068,0
54069,2
54070,2
54071,8
54072,1
54073,3
54074,1
54075,4
54076,0
54077,2
54078,6
54079,8
54080,0
54081,0
54082,7
54083,5
54084,3
54085,8
54086,3
54087,2
54088,8
54089,6
54090,1
54091,9
54092,7
54093,3
54094,5
54095,1
54096,6
54097,8
54098,8
54099,8
54100,0
54101,6
54102,9
54103,7
54104,6
54105,0
54106,4
54107,2
54108,6
54109,5
54110,0
